Left_Shoulder_Angle,Right_Shoulder_Angle,Left_Elbow_Angle,Right_Elbow_Angle,Left_Wrist_Angle,Right_Wrist_Angle,Left_Hip_Angle,Right_Hip_Angle,Left_Knee_Angle,Right_Knee_Angle,Neck_Angle,Left_Ankle_Angle,Right_Ankle_Angle,Left_Heel_Angle,Right_Heel_Angle,Left_Foot_Index_Angle,Right_Foot_Index_Angle,Label
0.09738819462122518,-0.31846597232010604,-0.9140995069588609,-0.014649076992196869,1.4253900987989396,-1.1527859459084735,0.5236985575128111,0.5069080409267364,-0.07281406884512404,-0.05123600915470817,1.21475179413361,0.8031442967841372,0.4379414189424736,-1.1671873009677332,-1.1654210652212775,0.8668229379657747,0.9010471768089707,1
-0.057495496472363454,-0.3070342243670968,-0.6119249068274464,-0.020130167238418994,1.5266088907227984,-1.156618334968258,0.5246728118381143,0.4768258286393433,-0.12605993176598002,-0.05588440714602229,1.2221969107509039,0.6938905908333202,0.5288113236167347,-1.1862684465935056,-1.1651011876589312,0.8696258324343454,0.9307453986957253,1
-0.09281751920912697,-0.29827742558771525,-0.6086748937566627,-0.020514275102387045,1.5231360755204062,-1.1567570847301865,0.5277009178954924,0.45812162095297587,-0.13493663409518422,-0.044818228728768617,1.2275829903088575,0.660834075046596,0.5422759880827918,-1.1862136681499047,-1.1650947768155526,0.8812449995952956,0.9347735699681157,1
-0.12851215581445313,-0.28742987660578334,-0.5368036346917617,-0.018051161611884043,1.5418193411727887,-1.1556651868024526,0.5054469092929192,0.43467120512824026,-0.11182536894057704,-0.02998120020556806,1.2253085338740646,0.6089335406965036,0.5430910621277839,-1.1682165722098168,-1.1628410575260828,0.8758078542757205,0.9416187384792837,1
-0.11658178681377623,-0.2590325795279412,-0.45427781496971464,-0.031814806470339296,-0.9535294138401663,-1.1604852157461618,0.4859941129087139,0.4124825035539286,-0.12043374310898856,-0.02613545703427172,1.2279182818602994,0.6228383065003612,0.5487881712519197,-1.1534316962756865,-1.152435859693149,0.869309797726116,0.9582563285403741,1
-0.12105153591130799,-0.2546753971889735,-0.44000861205892117,-0.02692370972683681,-0.9492119493797531,-1.1588502284294708,0.49511772151187183,0.4073164216333538,-0.1362716684871105,-0.02518331924202825,1.2338778337806533,0.6271211050422805,0.5662971852500454,-1.1350252431870753,-1.1516926589176646,0.8621017375368714,0.9557498965441895,1
-0.111572610291828,-0.2502687423209975,-0.4519044752826819,-0.028557748005892794,-0.9522908357034735,-1.1595264799603195,0.4915174487471539,0.40299822512211897,-0.16048944764496864,-0.02129394351783319,1.2313641330550962,0.656730845600391,0.569068660709478,-1.1111036385657165,-1.1426596006746301,0.8606574376941968,0.9523245545430306,1
-0.11666108394950256,-0.25067088397648724,-0.42445762589601943,-0.02596083331514779,-0.9454672889738335,-1.1584344404686888,0.4785714221247698,0.4003739218727992,-0.1674846953310543,-0.012341858802071538,1.2340694159900791,0.584790012045246,0.5455817344126866,-1.0786052893707052,-1.1498010712927307,0.8233175714019724,0.9575505407661771,1
-0.11144491420136678,-0.2494285281882496,-0.4124363837667258,-0.022051599634653404,-0.9422697753203633,-1.1568183362316016,0.475955335573075,0.3948124653423022,-0.08640295952246033,0.0022430554816791626,1.2393550009861978,-0.2984098531980169,0.49987034879437525,-0.8553292763649897,-1.1897061467503078,0.6020199720715458,0.9635510157022696,1
-0.10349406330518315,-0.24851699197606109,-0.4221668770637609,-0.022036792930798105,-0.9445326380680971,-1.1575334811283065,0.4705920952526341,0.39533016018790196,-0.13533054362131453,0.012037991432262616,1.2426723976240124,0.1281844903948296,0.480271103311783,-0.9126261924045056,-1.1664891403504112,0.6876584118974284,0.9486481164382455,1
-0.11340228569364139,-0.256330211088095,-0.4203889561350767,-0.039380310472634364,-0.9438425264940927,-1.1640370589891933,0.4837087604387046,0.41587680746694594,-0.07708997556006253,0.011576757498656495,1.2464430216435245,-0.25888022238249914,0.48257707482885415,-0.8214166611230382,-1.1685323926312445,0.6184356177152871,0.9508650546718852,1
-0.12418018983227481,-0.2622480495427182,-0.408761222027791,-0.040209103068874985,-0.9396820634592249,-1.1644532944584294,0.5001758792290618,0.43453558895933736,-0.1352095855873798,0.00022401298413063335,1.2518322805050406,0.23288977539731917,0.48431751790004435,-0.8943368686382547,-1.1584201744351097,0.7113674489857826,0.9467374671313966,1
-0.12411225658847541,-0.2638880298119527,-0.4112690989164991,-0.040762498512379265,-0.940005751543176,-1.1646631438602453,0.48698551236640986,0.43199095795484127,-0.05635182896582088,0.00801102433685665,1.2523366958879467,-0.35385629770846544,0.48961411846406444,-0.7639986779858439,-1.1632192851809768,0.6366614979249153,0.951827413172676,1
-0.12122202000623435,-0.26412339613353375,-0.4196832283225574,-0.045661643646449604,-0.9421609624575196,-1.1664079731194401,0.47162566570846276,0.4262886533895132,-0.02152561271156296,0.013364686790201195,1.2500039841558377,-0.525188632964461,0.49843962365217587,-0.7198980333478887,-1.1645869310742032,0.6409872179864796,0.9536420343426364,1
-0.11879028953264607,-0.2645882380150874,-0.4243097793664223,-0.04729582950544435,-0.9436928296702995,-1.1669861961394092,0.46806507349772036,0.42401023135737265,-0.02319909307436966,0.009895280516276089,1.248411876832061,-0.5654990808111785,0.5091968029382654,-0.6529136334032253,-1.1602254024108412,0.6749868847733232,0.9512209218555567,1
-0.11539076961119647,-0.26482042978691145,-0.43081905169559337,-0.04996933659525969,-0.9453364513785755,-1.1679686913007574,0.4687845782563929,0.42671900921063316,-0.12532573924581636,-0.0007521771767532487,1.249746626353463,0.09505990411344038,0.518325757694998,-0.7549446610073118,-1.1535359240697658,0.7303257340820907,0.9452029801520646,1
-0.11264847120043427,-0.2635383587619989,-0.43627687499429696,-0.05239294705315098,-0.946831712049876,-1.16879858420303,0.47088974138682804,0.42700016055272444,-0.15801854096362575,-0.007827091857767353,1.2498626739724306,0.39222522622625866,0.511885625161108,-0.8301830715340961,-1.1555735273543646,0.7120988316371093,0.9448961740695047,1
-0.11319142560393158,-0.26390954761413893,-0.4361907259440882,-0.05271830539183825,-0.9468314525844974,-1.1689091520318289,0.46593681201685355,0.42175343355341166,-0.11488951753346456,-0.009334660987790724,1.2504098388835734,-0.3248774119142563,0.5105720817713472,-0.5716035617846901,-1.1536838495681407,0.6980753723685326,0.9477084983307172,1
-0.11325504294690607,-0.26403407657369204,-0.436019887067751,-0.05274159164312086,-0.946780035579263,-1.168865197860503,0.4610802298338588,0.4126869192770096,-0.1280877250339731,-0.0208260688770601,1.2504749228523,-0.40061120151505364,0.5246489474218251,-0.4216553055236058,-1.146728145317151,0.7547700366966011,0.9524340128099008,1
-0.11073984331040468,-0.2635167423032532,-0.47169395607923353,-0.05305715542068105,-0.955767762974155,-1.168886085903136,0.4542476390159415,0.3994467748899377,-0.12721244994566447,-0.008852520501367025,1.2482656242102999,-0.40142244052268,0.5092547842404239,-0.3704063290943551,-1.1431577714281034,0.7859656120257812,0.9483821041361089,1
-0.10876170984268597,-0.2622021192039736,-0.45901536913218854,-0.05404548622738465,-0.9526684058273285,-1.169143867666846,0.4476244712176905,0.39190806866428557,-0.1884795135595768,-0.008182206930765804,1.248601658552041,0.07592128913315302,0.5161916244955587,-0.48790886602403766,-1.1440344886393934,0.7638999308020222,0.9491757348311117,1
